"Business services: Management services between affiliates","All countries and international organisations","Exports of Services (Euro Million)",335,399,0,0,797,903,750,980,1113,0,0,0,0,0
"Business services: Management services between affiliates","All countries and international organisations","Imports of Services (Euro Million)",1167,1114,0,0,1763,1974,3200,4570,7051,0,0,0,0,0
"Business services: Management services between affiliates","All offshore centres","Exports of Services (Euro Million)",5,5,0,56,0,63,0,231,0,0,0,0,0,0
"Business services: Management services between affiliates","All offshore centres","Imports of Services (Euro Million)",0,0,0,12,0,0,0,54,37,0,0,0,0,0
"Business services: Management services between affiliates","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Australia","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Australia","Imports of Services (Euro Million)",0,0,0,0,35,0,0,0,14,0,0,0,0,0
"Business services: Management services between affiliates","Belgium","Exports of Services (Euro Million)",0,2,1,1,3,0,0,0,8,0,0,0,0,0
"Business services: Management services between affiliates","Belgium","Imports of Services (Euro Million)",0,16,4,8,10,16,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Bermuda","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,8,0,0,0,0,0
"Business services: Management services between affiliates","Bermuda","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Canada","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Canada","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,13,0,0,0,0,0
"Business services: Management services between affiliates","Switzerland","Exports of Services (Euro Million)",0,17,4,4,61,53,36,72,133,0,0,0,0,0
"Business services: Management services between affiliates","Switzerland","Imports of Services (Euro Million)",0,0,13,11,10,18,0,58,0,0,0,0,0,0
"Business services: Management services between affiliates","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","China","Imports of Services (Euro Million)",0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Germany","Exports of Services (Euro Million)",13,28,23,89,74,69,67,70,102,0,0,0,0,0
"Business services: Management services between affiliates","Germany","Imports of Services (Euro Million)",37,27,53,58,63,0,56,64,32,0,0,0,0,0
"Business services: Management services between affiliates","Spain","Exports of Services (Euro Million)",0,12,0,12,0,14,12,38,28,0,0,0,0,0
"Business services: Management services between affiliates","Spain","Imports of Services (Euro Million)",0,4,0,11,0,0,4,0,0,0,0,0,0,0
"Business services: Management services between affiliates","France","Exports of Services (Euro Million)",20,29,32,25,26,29,26,22,21,0,0,0,0,0
"Business services: Management services between affiliates","France","Imports of Services (Euro Million)",11,9,11,25,41,39,34,0,17,0,0,0,0,0
"Business services: Management services between affiliates","United Kingdom","Exports of Services (Euro Million)",152,118,108,358,269,283,276,213,253,0,0,0,0,0
"Business services: Management services between affiliates","United Kingdom","Imports of Services (Euro Million)",197,202,223,292,281,286,311,359,352,0,0,0,0,0
"Business services: Management services between affiliates","Italy","Exports of Services (Euro Million)",7,8,8,7,9,8,13,11,11,0,0,0,0,0
"Business services: Management services between affiliates","Italy","Imports of Services (Euro Million)",5,0,4,5,6,0,2,0,2,0,0,0,0,0
"Business services: Management services between affiliates","Japan","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Business services: Management services between affiliates","Japan","Imports of Services (Euro Million)",0,0,0,0,4,0,0,0,8,0,0,0,0,0
"Business services: Management services between affiliates","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,128,0,0,0,0,0,0
"Business services: Management services between affiliates","Luxembourg","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Netherlands","Exports of Services (Euro Million)",9,63,13,11,9,16,17,41,24,0,0,0,0,0
"Business services: Management services between affiliates","Netherlands","Imports of Services (Euro Million)",117,102,43,46,19,10,0,0,745,0,0,0,0,0
"Business services: Management services between affiliates","Sweden","Exports of Services (Euro Million)",0,0,0,0,0,8,7,8,7,0,0,0,0,0
"Business services: Management services between affiliates","Sweden","Imports of Services (Euro Million)",0,3,0,5,0,0,0,0,5,0,0,0,0,0
"Business services: Management services between affiliates","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","United States","Exports of Services (Euro Million)",77,83,57,0,156,56,63,76,87,0,0,0,0,0
"Business services: Management services between affiliates","United States","Imports of Services (Euro Million)",0,664,739,0,648,923,0,2212,4518,0,0,0,0,0
"Business services: Management services between affiliates","South Africa","Exports of Services (Euro Million)",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Africa (6)","Exports of Services (Euro Million)",0,3,0,4,4,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Africa (6)","Imports of Services (Euro Million)",0,0,0,0,4,0,3,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Asia (6)","Exports of Services (Euro Million)",5,6,5,56,70,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Asia (6)","Imports of Services (Euro Million)",4,1,14,20,51,0,0,57,61,0,0,0,0,0
"Business services: Management services between affiliates","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,0,38,0,0,0,14,0,0,0,0,0
"Business services: Management services between affiliates","Central America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,8,0,21,0,0,0,0,0
"Business services: Management services between affiliates","Central America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,205,310,374,0,0,0,0,0
"Business services: Management services between affiliates","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,492,1201,1054,0,0,0,0,0
"Business services: Management services between affiliates","EMU16","Exports of Services (Euro Million)",0,0,0,0,172,218,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU16","Imports of Services (Euro Million)",0,0,0,0,450,436,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU12","Exports of Services (Euro Million)",70,147,96,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU12","Imports of Services (Euro Million)",203,197,228,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU13","Exports of Services (Euro Million)",0,0,0,173,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU13","Imports of Services (Euro Million)",0,0,0,235,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EU25","Exports of Services (Euro Million)",228,269,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EU25","Imports of Services (Euro Million)",402,410,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","EU27","Exports of Services (Euro Million)",0,0,0,0,454,534,504,547,652,0,0,0,0,0
"Business services: Management services between affiliates","EU27","Imports of Services (Euro Million)",0,0,0,0,762,740,843,1608,1487,0,0,0,0,0
"Business services: Management services between affiliates","Europe (3)","Exports of Services (Euro Million)",238,295,0,0,523,597,552,624,789,0,0,0,0,0
"Business services: Management services between affiliates","Europe (3)","Imports of Services (Euro Million)",441,423,0,0,774,766,881,1677,1787,0,0,0,0,0
"Business services: Management services between affiliates","North America (1)","Exports of Services (Euro Million)",78,84,0,0,156,58,63,78,87,0,0,0,0,0
"Business services: Management services between affiliates","North America (1)","Imports of Services (Euro Million)",698,664,0,0,0,0,2047,0,4531,0,0,0,0,0
"Business services: Management services between affiliates","South America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Management services between affiliates","South America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Business services: Management services between affiliates","Not geographically allocated","Exports of Services (Euro Million)",7,5,-14,4,0,171,41,31,51,0,0,0,0,0
"Business services: Management services between affiliates","Not geographically allocated","Imports of Services (Euro Million)",24,26,29,96,227,193,223,326,639,0,0,0,0,0
"Business services: Other","All countries and international organisations","Exports of Services (Euro Million)",1382,1852,1877,1872,2294,3157,4119,4169,4883,4961,5475,6290,6288,9070
"Business services: Other","All countries and international organisations","Imports of Services (Euro Million)",2605,3348,3564,3634,4139,4962,4412,5591,6186,11257,11242,12259,16490,15794
"Business services: Other","All offshore centres","Exports of Services (Euro Million)",110,566,0,0,0,0,0,0,0,336,335,383,369,449
"Business services: Other","All offshore centres","Imports of Services (Euro Million)",36,151,0,0,0,0,0,0,0,198,181,184,301,337
"Business services: Other","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","Australia","Exports of Services (Euro Million)",0,10,0,0,8,0,0,31,15,22,35,29,23,24
"Business services: Other","Australia","Imports of Services (Euro Million)",0,5,0,0,0,0,0,0,0,42,53,23,19,30
"Business services: Other","Belgium","Exports of Services (Euro Million)",0,102,0,0,0,117,117,127,186,185,196,236,258,260
"Business services: Other","Belgium","Imports of Services (Euro Million)",0,20,0,373,0,0,0,34,0,0,863,742,0,0
"Business services: Other","Bermuda","Exports of Services (Euro Million)",0,501,649,0,614,0,0,0,0,24,22,23,25,22
"Business services: Other","Bermuda","Imports of Services (Euro Million)",0,68,9,0,7,16,8,6,15,28,-1,5,1,-5
"Business services: Other","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Business services: Other","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,21,53,15,79,83
"Business services: Other","Canada","Exports of Services (Euro Million)",2,3,3,4,9,11,8,0,8,8,12,15,8,32
"Business services: Other","Canada","Imports of Services (Euro Million)",4,3,5,2,5,20,0,0,21,85,25,9,25,20
"Business services: Other","Switzerland","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,230,156,293,274,234,250
"Business services: Other","Switzerland","Imports of Services (Euro Million)",0,22,0,0,0,0,0,0,0,122,0,210,276,230
"Business services: Other","China","Exports of Services (Euro Million)",0,0,0,3,0,3,9,0,0,6,29,40,43,4
"Business services: Other","China","Imports of Services (Euro Million)",0,0,0,125,0,233,0,0,0,94,86,188,95,4
"Business services: Other","Germany","Exports of Services (Euro Million)",61,61,27,33,31,0,0,0,0,648,223,264,0,200
"Business services: Other","Germany","Imports of Services (Euro Million)",216,336,178,135,110,189,184,622,348,577,271,303,379,343
"Business services: Other","Spain","Exports of Services (Euro Million)",0,18,9,11,0,43,78,73,105,167,204,238,274,326
"Business services: Other","Spain","Imports of Services (Euro Million)",0,90,55,19,0,38,74,54,0,201,256,217,249,263
"Business services: Other","France","Exports of Services (Euro Million)",52,49,0,0,0,0,0,0,0,291,228,279,179,182
"Business services: Other","France","Imports of Services (Euro Million)",97,236,0,0,0,548,494,0,0,237,225,294,307,227
"Business services: Other","United Kingdom","Exports of Services (Euro Million)",380,346,0,0,0,0,0,0,0,1228,1456,1992,1865,2281
"Business services: Other","United Kingdom","Imports of Services (Euro Million)",751,908,0,0,1076,1192,1168,1603,1806,2127,2211,2674,2846,2669
"Business services: Other","Italy","Exports of Services (Euro Million)",0,23,0,0,0,0,0,0,0,220,302,284,204,228
"Business services: Other","Italy","Imports of Services (Euro Million)",83,227,0,0,0,0,227,302,446,324,462,616,773,565
"Business services: Other","Japan","Exports of Services (Euro Million)",34,24,0,0,0,75,0,94,0,91,66,0,42,0
"Business services: Other","Japan","Imports of Services (Euro Million)",63,22,0,0,0,0,0,0,39,41,0,110,103,140
"Business services: Other","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,4,0,0,0,0,0,0,4,4
"Business services: Other","South Korea","Imports of Services (Euro Million)",0,17,0,0,0,2,0,0,1,2,7,20,0,22
"Business services: Other","Luxembourg","Exports of Services (Euro Million)",0,20,36,0,23,40,56,0,0,68,110,0,244,0
"Business services: Other","Luxembourg","Imports of Services (Euro Million)",0,34,170,213,32,21,24,0,10,73,133,284,246,57
"Business services: Other","Netherlands","Exports of Services (Euro Million)",33,16,17,0,0,0,180,0,0,178,249,313,312,270
"Business services: Other","Netherlands","Imports of Services (Euro Million)",82,86,54,0,0,48,40,117,108,0,495,293,237,219
"Business services: Other","Sweden","Exports of Services (Euro Million)",0,13,10,9,1,11,25,54,57,59,65,156,86,79
"Business services: Other","Sweden","Imports of Services (Euro Million)",0,27,10,5,13,17,0,0,29,20,39,40,85,71
"Business services: Other","Taiwan, Province of China","Exports of Services (Euro Million)",0,7,0,0,2,0,0,0,5,4,6,0,0,12
"Business services: Other","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,12,0,0,0,0,0,4,6,10,12,11
"Business services: Other","United States","Exports of Services (Euro Million)",183,110,106,169,268,0,0,0,0,209,679,507,1215,1340
"Business services: Other","United States","Imports of Services (Euro Million)",663,571,933,808,549,629,0,677,0,2022,2137,2733,5324,5591
"Business services: Other","South Africa","Exports of Services (Euro Million)",0,8,0,0,0,7,0,0,10,14,27,0,38,44
"Business services: Other","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,13,21,8,16,0,9
"Business services: Other","Africa (6)","Exports of Services (Euro Million)",0,0,0,0,0,14,0,0,0,0,155,0,0,54
"Business services: Other","Africa (6)","Imports of Services (Euro Million)",0,40,0,48,0,0,0,0,0,44,25,134,107,37
"Business services: Other","Asia (6)","Exports of Services (Euro Million)",91,52,0,0,0,140,0,175,0,313,337,414,352,1658
"Business services: Other","Asia (6)","Imports of Services (Euro Million)",323,420,0,0,0,0,441,492,0,0,295,474,541,459
"Business services: Other","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,0,9,0,0,34,17,24,36,33,26,28
"Business services: Other","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,43,55,30,28,35
"Business services: Other","Central America (1)","Exports of Services (Euro Million)",0,563,681,0,631,0,0,0,0,115,69,99,98,132
"Business services: Other","Central America (1)","Imports of Services (Euro Million)",10,0,12,0,35,26,0,0,45,40,67,64,67,32
"Business services: Other","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,819,0,1396,0,0,0,0,0
"Business services: Other","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,1215,1578,1996,0,0,0,0,0
"Business services: Other","EMU16","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU16","Imports of Services (Euro Million)",0,0,0,0,1507,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU12","Exports of Services (Euro Million)",468,334,351,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU12","Imports of Services (Euro Million)",603,1060,1145,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU13","Exports of Services (Euro Million)",0,0,0,329,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU13","Imports of Services (Euro Million)",0,0,0,1178,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1863,1645,1998,1857,4224
"Business services: Other","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,3558,2853,2899,3146,2641
"Business services: Other","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,3219,3244,4224,3860,6647
"Business services: Other","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,5908,5357,5858,6359,5684
"Business services: Other","EU25","Exports of Services (Euro Million)",869,702,694,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EU25","Imports of Services (Euro Million)",1394,2021,1999,0,0,0,0,0,0,0,0,0,0,0
"Business services: Other","EU27","Exports of Services (Euro Million)",0,0,0,727,0,1227,1743,0,2532,0,0,0,0,0
"Business services: Other","EU27","Imports of Services (Euro Million)",0,0,0,1935,2633,2950,2448,3278,3887,0,0,0,0,0
"Business services: Other","Europe (3)","Exports of Services (Euro Million)",956,956,926,0,1221,1442,1947,2546,2876,3538,3671,4655,4165,0
"Business services: Other","Europe (3)","Imports of Services (Euro Million)",1436,2076,2034,0,2736,3060,2582,3412,4001,6106,5678,6201,6854,0
"Business services: Other","North America (1)","Exports of Services (Euro Million)",188,114,107,170,276,0,0,0,0,216,691,523,1223,1372
"Business services: Other","North America (1)","Imports of Services (Euro Million)",667,574,938,810,556,649,0,0,0,2108,2160,2744,5349,5610
"Business services: Other","South America (1)","Exports of Services (Euro Million)",0,7,9,0,8,0,0,4,0,0,5,4,3,4
"Business services: Other","South America (1)","Imports of Services (Euro Million)",11,11,5,0,2,30,0,0,36,46,88,34,120,107
"Business services: Other","Not geographically allocated","Exports of Services (Euro Million)",36,131,12,0,95,701,1121,0,248,603,0,0,376,0
"Business services: Other","Not geographically allocated","Imports of Services (Euro Million)",129,147,247,0,568,646,752,778,940,2499,0,2578,3427,0
"Business services: Trade related services","All countries and international organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1924,2315,1988,1930,2579
"Business services: Trade related services","All countries and international organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,12444,12614,14003,15984,17082
"Business services: Trade related services","All offshore centres","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,28,28
"Business services: Trade related services","All offshore centres","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,204,0,202,160,322
"Business services: Trade related services","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Australia","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,8,8,8
"Business services: Trade related services","Australia","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,164,89,69,0
"Business services: Trade related services","Belgium","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,72,73,0
"Business services: Trade related services","Belgium","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,251,231,325,430,510
"Business services: Trade related services","Bermuda","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,20,20,20
"Business services: Trade related services","Bermuda","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Canada","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,8,8,8
"Business services: Trade related services","Canada","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Switzerland","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,28,28,24
"Business services: Trade related services","Switzerland","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,403,183,267,502,533
"Business services: Trade related services","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,4,4
"Business services: Trade related services","China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Germany","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,125,132,0
"Business services: Trade related services","Germany","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1345,581,880,1255,1395
"Business services: Trade related services","Spain","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Spain","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,197,173,262,394,421
"Business services: Trade related services","France","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,102,105,120
"Business services: Trade related services","France","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1181,551,808,1092,1103
"Business services: Trade related services","United Kingdom","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,373,430,443,446,464
"Business services: Trade related services","United Kingdom","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1742,1148,1876,2704,3037
"Business services: Trade related services","Italy","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Italy","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,461,227,294,512,452
"Business services: Trade related services","Japan","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,8,8
"Business services: Trade related services","Japan","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,374,265,220,188,219
"Business services: Trade related services","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Luxembourg","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,16,0,0,67,29
"Business services: Trade related services","Netherlands","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,83,183,77,0
"Business services: Trade related services","Netherlands","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,357,137,315,585,734
"Business services: Trade related services","Sweden","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,31,24,0
"Business services: Trade related services","Sweden","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,134,99,153,250,355
"Business services: Trade related services","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","United States","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,82,0,40,40,0
"Business services: Trade related services","United States","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1621,2522,0,1940,1497
"Business services: Trade related services","South Africa","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,4,0
"Business services: Trade related services","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,61,0,0
"Business services: Trade related services","Africa (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,15,21,0
"Business services: Trade related services","Africa (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,64,49,135,242,248
"Business services: Trade related services","Asia (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,34,34,39
"Business services: Trade related services","Asia (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,928,747,606,1033,1366
"Business services: Trade related services","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,12,12,12
"Business services: Trade related services","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,165,88,66,0
"Business services: Trade related services","Central America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,20,0,20
"Business services: Trade related services","Central America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU16","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU16","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU12","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU12","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU13","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU13","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,965,974,0
"Business services: Trade related services","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,4051,2119,3299,4979,5431
"Business services: Trade related services","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1143,1352,1505,1522,0
"Business services: Trade related services","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,6061,3479,5682,8541,9392
"Business services: Trade related services","EU25","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EU25","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EU27","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","EU27","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Trade related services","Europe (3)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,1290,1472,1554,1565,0
"Business services: Trade related services","Europe (3)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,6713,3691,5952,9300,10250
"Business services: Trade related services","North America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,46,47,0
